CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
5302,LAS CAMPAS,ASTURIAS AM,08:30 - 09:00,3,0
5302,LAS CAMPAS,ASTURIAS AM,09:30 - 10:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,10:00 - 10:30,0,0
5302,LAS CAMPAS,ASTURIAS AM,10:30 - 11:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,11:00 - 11:30,0,0
5302,LAS CAMPAS,ASTURIAS AM,11:30 - 12:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,12:00 - 12:30,4,1
5302,LAS CAMPAS,ASTURIAS AM,12:30 - 13:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,13:00 - 13:30,0,0
5302,LAS CAMPAS,ASTURIAS AM,13:30 - 14:00,0,1
5302,LAS CAMPAS,ASTURIAS AM,14:30 - 15:00,1,2
5302,LAS CAMPAS,ASTURIAS AM,15:30 - 16:00,0,3
5302,LAS CAMPAS,ASTURIAS AM,16:00 - 16:30,0,0
5302,LAS CAMPAS,ASTURIAS AM,16:30 - 17:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,17:00 - 17:30,2,1
5302,LAS CAMPAS,ASTURIAS AM,17:30 - 18:00,2,1
5302,LAS CAMPAS,ASTURIAS AM,18:30 - 19:00,2,1
5302,LAS CAMPAS,ASTURIAS AM,19:00 - 19:30,1,1
5302,LAS CAMPAS,ASTURIAS AM,19:30 - 20:00,0,0
5302,LAS CAMPAS,ASTURIAS AM,20:00 - 20:30,3,0
5302,LAS CAMPAS,ASTURIAS AM,20:30 - 21:00,0,2
5302,LAS CAMPAS,ASTURIAS AM,21:00 - 21:30,1,1
5302,LAS CAMPAS,ASTURIAS AM,22:30 - 23:00,0,0
5303,LAS MAZAS,ASTURIAS AM,06:00 - 06:30,0,0
5303,LAS MAZAS,ASTURIAS AM,06:30 - 07:00,0,0
5303,LAS MAZAS,ASTURIAS AM,07:00 - 07:30,1,0
5303,LAS MAZAS,ASTURIAS AM,07:30 - 08:00,0,0
5303,LAS MAZAS,ASTURIAS AM,08:00 - 08:30,1,0
5303,LAS MAZAS,ASTURIAS AM,08:30 - 09:00,0,0
5303,LAS MAZAS,ASTURIAS AM,09:00 - 09:30,0,0
5303,LAS MAZAS,ASTURIAS AM,09:30 - 10:00,0,0
5303,LAS MAZAS,ASTURIAS AM,10:00 - 10:30,0,1
5303,LAS MAZAS,ASTURIAS AM,11:00 - 11:30,0,0
5303,LAS MAZAS,ASTURIAS AM,11:30 - 12:00,0,0
5303,LAS MAZAS,ASTURIAS AM,12:00 - 12:30,0,0
5303,LAS MAZAS,ASTURIAS AM,12:30 - 13:00,0,0
5303,LAS MAZAS,ASTURIAS AM,13:00 - 13:30,0,0
5303,LAS MAZAS,ASTURIAS AM,13:30 - 14:00,1,0
5303,LAS MAZAS,ASTURIAS AM,14:30 - 15:00,0,1
5303,LAS MAZAS,ASTURIAS AM,15:30 - 16:00,0,0
5303,LAS MAZAS,ASTURIAS AM,16:00 - 16:30,0,0
5303,LAS MAZAS,ASTURIAS AM,16:30 - 17:00,0,0
5303,LAS MAZAS,ASTURIAS AM,17:00 - 17:30,0,0
5303,LAS MAZAS,ASTURIAS AM,17:30 - 18:00,0,0
5303,LAS MAZAS,ASTURIAS AM,18:00 - 18:30,0,0
5303,LAS MAZAS,ASTURIAS AM,18:30 - 19:00,0,0
5303,LAS MAZAS,ASTURIAS AM,19:00 - 19:30,0,0
5303,LAS MAZAS,ASTURIAS AM,19:30 - 20:00,1,1
5303,LAS MAZAS,ASTURIAS AM,20:00 - 20:30,0,0
5303,LAS MAZAS,ASTURIAS AM,20:30 - 21:00,0,0
5303,LAS MAZAS,ASTURIAS AM,21:00 - 21:30,0,0
5303,LAS MAZAS,ASTURIAS AM,22:30 - 23:00,0,0
5304,SAN CLAUDIO,ASTURIAS AM,06:00 - 06:30,0,0
5304,SAN CLAUDIO,ASTURIAS AM,06:30 - 07:00,2,1
5304,SAN CLAUDIO,ASTURIAS AM,07:00 - 07:30,1,0
5304,SAN CLAUDIO,ASTURIAS AM,07:30 - 08:00,6,3
5304,SAN CLAUDIO,ASTURIAS AM,08:00 - 08:30,3,0
5304,SAN CLAUDIO,ASTURIAS AM,08:30 - 09:00,1,0
5304,SAN CLAUDIO,ASTURIAS AM,09:00 - 09:30,0,0
5304,SAN CLAUDIO,ASTURIAS AM,09:30 - 10:00,1,0
5304,SAN CLAUDIO,ASTURIAS AM,10:00 - 10:30,2,0
5304,SAN CLAUDIO,ASTURIAS AM,11:00 - 11:30,3,0
5304,SAN CLAUDIO,ASTURIAS AM,11:30 - 12:00,0,2
5304,SAN CLAUDIO,ASTURIAS AM,12:00 - 12:30,1,1
5304,SAN CLAUDIO,ASTURIAS AM,12:30 - 13:00,0,0
5304,SAN CLAUDIO,ASTURIAS AM,13:00 - 13:30,0,1
5304,SAN CLAUDIO,ASTURIAS AM,13:30 - 14:00,1,1
5304,SAN CLAUDIO,ASTURIAS AM,14:30 - 15:00,3,6
5304,SAN CLAUDIO,ASTURIAS AM,15:30 - 16:00,0,1
5304,SAN CLAUDIO,ASTURIAS AM,16:00 - 16:30,0,1
5304,SAN CLAUDIO,ASTURIAS AM,16:30 - 17:00,2,0
5304,SAN CLAUDIO,ASTURIAS AM,17:00 - 17:30,2,1
5304,SAN CLAUDIO,ASTURIAS AM,18:00 - 18:30,0,1
5304,SAN CLAUDIO,ASTURIAS AM,18:30 - 19:00,2,1
5304,SAN CLAUDIO,ASTURIAS AM,19:00 - 19:30,1,0
5304,SAN CLAUDIO,ASTURIAS AM,19:30 - 20:00,4,7
5304,SAN CLAUDIO,ASTURIAS AM,20:30 - 21:00,0,3
5304,SAN CLAUDIO,ASTURIAS AM,21:00 - 21:30,0,1
5304,SAN CLAUDIO,ASTURIAS AM,22:30 - 23:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,06:00 - 06:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,06:30 - 07:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,07:00 - 07:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,07:30 - 08:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,08:00 - 08:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,09:00 - 09:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,09:30 - 10:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,10:00 - 10:30,3,0
5306,SAN PEDRO NORA,ASTURIAS AM,11:00 - 11:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,11:30 - 12:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,12:00 - 12:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,12:30 - 13:00,0,3
5306,SAN PEDRO NORA,ASTURIAS AM,13:00 - 13:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,13:30 - 14:00,0,1
5306,SAN PEDRO NORA,ASTURIAS AM,14:30 - 15:00,0,1
5306,SAN PEDRO NORA,ASTURIAS AM,15:00 - 15:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,15:30 - 16:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,16:00 - 16:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,16:30 - 17:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,17:00 - 17:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,18:00 - 18:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,19:00 - 19:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,19:30 - 20:00,21,0
5306,SAN PEDRO NORA,ASTURIAS AM,20:00 - 20:30,1,1
5306,SAN PEDRO NORA,ASTURIAS AM,20:30 - 21:00,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,21:00 - 21:30,0,0
5306,SAN PEDRO NORA,ASTURIAS AM,22:30 - 23:00,0,0
5308,SOTO UDRION,ASTURIAS AM,06:00 - 06:30,0,0
5308,SOTO UDRION,ASTURIAS AM,07:00 - 07:30,1,0
5308,SOTO UDRION,ASTURIAS AM,07:30 - 08:00,2,8
5308,SOTO UDRION,ASTURIAS AM,08:00 - 08:30,1,1
5308,SOTO UDRION,ASTURIAS AM,09:00 - 09:30,0,0
5308,SOTO UDRION,ASTURIAS AM,09:30 - 10:00,1,0
5308,SOTO UDRION,ASTURIAS AM,10:00 - 10:30,0,0
5308,SOTO UDRION,ASTURIAS AM,11:00 - 11:30,0,0
5308,SOTO UDRION,ASTURIAS AM,11:30 - 12:00,0,0
5308,SOTO UDRION,ASTURIAS AM,12:00 - 12:30,0,3
5308,SOTO UDRION,ASTURIAS AM,12:30 - 13:00,0,0
5308,SOTO UDRION,ASTURIAS AM,13:00 - 13:30,0,0
5308,SOTO UDRION,ASTURIAS AM,13:30 - 14:00,0,0
5308,SOTO UDRION,ASTURIAS AM,14:00 - 14:30,0,1
5308,SOTO UDRION,ASTURIAS AM,14:30 - 15:00,6,3
5308,SOTO UDRION,ASTURIAS AM,15:00 - 15:30,0,1
5308,SOTO UDRION,ASTURIAS AM,15:30 - 16:00,0,0
5308,SOTO UDRION,ASTURIAS AM,16:00 - 16:30,0,0
5308,SOTO UDRION,ASTURIAS AM,16:30 - 17:00,0,0
5308,SOTO UDRION,ASTURIAS AM,17:00 - 17:30,0,0
5308,SOTO UDRION,ASTURIAS AM,18:00 - 18:30,0,4
5308,SOTO UDRION,ASTURIAS AM,19:00 - 19:30,0,0
5308,SOTO UDRION,ASTURIAS AM,19:30 - 20:00,0,0
5308,SOTO UDRION,ASTURIAS AM,20:00 - 20:30,2,0
5308,SOTO UDRION,ASTURIAS AM,20:30 - 21:00,0,0
5308,SOTO UDRION,ASTURIAS AM,21:00 - 21:30,0,0
5308,SOTO UDRION,ASTURIAS AM,22:30 - 23:00,0,0
5311,TRUBIA,ASTURIAS AM,06:00 - 06:30,1,2
5311,TRUBIA,ASTURIAS AM,07:00 - 07:30,4,1
5311,TRUBIA,ASTURIAS AM,08:00 - 08:30,16,13
5311,TRUBIA,ASTURIAS AM,09:00 - 09:30,1,3
5311,TRUBIA,ASTURIAS AM,10:00 - 10:30,6,2
5311,TRUBIA,ASTURIAS AM,11:00 - 11:30,7,4
5311,TRUBIA,ASTURIAS AM,11:30 - 12:00,2,1
5311,TRUBIA,ASTURIAS AM,12:00 - 12:30,3,1
5311,TRUBIA,ASTURIAS AM,12:30 - 13:00,4,3
5311,TRUBIA,ASTURIAS AM,13:00 - 13:30,6,3
5311,TRUBIA,ASTURIAS AM,13:30 - 14:00,3,3
5311,TRUBIA,ASTURIAS AM,14:00 - 14:30,4,1
5311,TRUBIA,ASTURIAS AM,14:30 - 15:00,2,7
5311,TRUBIA,ASTURIAS AM,15:00 - 15:30,4,0
5311,TRUBIA,ASTURIAS AM,15:30 - 16:00,0,10
5311,TRUBIA,ASTURIAS AM,16:00 - 16:30,2,1
5311,TRUBIA,ASTURIAS AM,16:30 - 17:00,23,1
5311,TRUBIA,ASTURIAS AM,17:00 - 17:30,27,6
5311,TRUBIA,ASTURIAS AM,18:00 - 18:30,6,3
5311,TRUBIA,ASTURIAS AM,19:00 - 19:30,3,4
5311,TRUBIA,ASTURIAS AM,19:30 - 20:00,0,5
5311,TRUBIA,ASTURIAS AM,20:00 - 20:30,2,7
5311,TRUBIA,ASTURIAS AM,20:30 - 21:00,0,5
5311,TRUBIA,ASTURIAS AM,21:00 - 21:30,0,3
5311,TRUBIA,ASTURIAS AM,22:30 - 23:00,0,1
5313,SANTA MARIA DE GRADO,ASTURIAS AM,06:30 - 07:00,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,07:00 - 07:30,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,08:00 - 08:30,1,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,09:00 - 09:30,0,1
5313,SANTA MARIA DE GRADO,ASTURIAS AM,10:00 - 10:30,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,11:00 - 11:30,0,3
5313,SANTA MARIA DE GRADO,ASTURIAS AM,12:00 - 12:30,0,1
5313,SANTA MARIA DE GRADO,ASTURIAS AM,13:00 - 13:30,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,14:00 - 14:30,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,15:00 - 15:30,0,2
5313,SANTA MARIA DE GRADO,ASTURIAS AM,16:00 - 16:30,0,2
5313,SANTA MARIA DE GRADO,ASTURIAS AM,17:00 - 17:30,0,21
5313,SANTA MARIA DE GRADO,ASTURIAS AM,18:00 - 18:30,2,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,19:00 - 19:30,1,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,20:00 - 20:30,1,1
5313,SANTA MARIA DE GRADO,ASTURIAS AM,21:30 - 22:00,0,0
5313,SANTA MARIA DE GRADO,ASTURIAS AM,22:00 - 22:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,06:30 - 07:00,0,0
5315,VEGA DE ANZO,ASTURIAS AM,07:00 - 07:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,07:30 - 08:00,1,0
5315,VEGA DE ANZO,ASTURIAS AM,08:00 - 08:30,0,1
5315,VEGA DE ANZO,ASTURIAS AM,09:00 - 09:30,2,0
5315,VEGA DE ANZO,ASTURIAS AM,10:00 - 10:30,1,2
5315,VEGA DE ANZO,ASTURIAS AM,11:00 - 11:30,0,1
5315,VEGA DE ANZO,ASTURIAS AM,12:00 - 12:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,13:00 - 13:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,14:00 - 14:30,0,2
5315,VEGA DE ANZO,ASTURIAS AM,15:00 - 15:30,0,1
5315,VEGA DE ANZO,ASTURIAS AM,16:00 - 16:30,0,3
5315,VEGA DE ANZO,ASTURIAS AM,17:00 - 17:30,2,0
5315,VEGA DE ANZO,ASTURIAS AM,17:30 - 18:00,2,2
5315,VEGA DE ANZO,ASTURIAS AM,18:00 - 18:30,3,1
5315,VEGA DE ANZO,ASTURIAS AM,18:30 - 19:00,0,0
5315,VEGA DE ANZO,ASTURIAS AM,19:00 - 19:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,19:30 - 20:00,2,0
5315,VEGA DE ANZO,ASTURIAS AM,20:00 - 20:30,0,0
5315,VEGA DE ANZO,ASTURIAS AM,21:30 - 22:00,0,0
5315,VEGA DE ANZO,ASTURIAS AM,22:00 - 22:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,06:30 - 07:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,07:00 - 07:30,0,1
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,07:30 - 08:00,1,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,08:00 - 08:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,09:00 - 09:30,1,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,09:30 - 10:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,10:00 - 10:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,10:30 - 11:00,2,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,11:00 - 11:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,11:30 - 12:00,0,1
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,12:00 - 12:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,12:30 - 13:00,0,2
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,13:00 - 13:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,14:00 - 14:30,0,1
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,15:00 - 15:30,2,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,16:00 - 16:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,16:30 - 17:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,17:00 - 17:30,0,1
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,17:30 - 18:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,18:00 - 18:30,1,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,18:30 - 19:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,19:00 - 19:30,1,1
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,19:30 - 20:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,20:00 - 20:30,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,21:30 - 22:00,0,0
5316,PEÑAFLOR DE GRADO,ASTURIAS AM,22:00 - 22:30,0,0
5317,GRADO,ASTURIAS AM,06:30 - 07:00,1,0
5317,GRADO,ASTURIAS AM,07:00 - 07:30,1,0
5317,GRADO,ASTURIAS AM,07:30 - 08:00,4,5
5317,GRADO,ASTURIAS AM,08:00 - 08:30,0,5
5317,GRADO,ASTURIAS AM,09:00 - 09:30,3,1
5317,GRADO,ASTURIAS AM,09:30 - 10:00,9,2
5317,GRADO,ASTURIAS AM,10:30 - 11:00,6,6
5317,GRADO,ASTURIAS AM,11:30 - 12:00,0,2
5317,GRADO,ASTURIAS AM,12:00 - 12:30,0,1
5317,GRADO,ASTURIAS AM,12:30 - 13:00,6,4
5317,GRADO,ASTURIAS AM,13:00 - 13:30,1,2
5317,GRADO,ASTURIAS AM,14:00 - 14:30,7,5
5317,GRADO,ASTURIAS AM,15:00 - 15:30,6,7
5317,GRADO,ASTURIAS AM,16:00 - 16:30,6,1
5317,GRADO,ASTURIAS AM,16:30 - 17:00,2,2
5317,GRADO,ASTURIAS AM,17:30 - 18:00,4,3
5317,GRADO,ASTURIAS AM,18:00 - 18:30,8,4
5317,GRADO,ASTURIAS AM,18:30 - 19:00,2,1
5317,GRADO,ASTURIAS AM,19:00 - 19:30,1,0
5317,GRADO,ASTURIAS AM,19:30 - 20:00,4,6
5317,GRADO,ASTURIAS AM,20:00 - 20:30,2,4
5317,GRADO,ASTURIAS AM,21:30 - 22:00,0,1
5317,GRADO,ASTURIAS AM,22:00 - 22:30,3,0
5319,SANDICHE,ASTURIAS AM,06:30 - 07:00,0,0
5319,SANDICHE,ASTURIAS AM,07:00 - 07:30,0,0
5319,SANDICHE,ASTURIAS AM,07:30 - 08:00,0,0
5319,SANDICHE,ASTURIAS AM,08:00 - 08:30,0,0
5319,SANDICHE,ASTURIAS AM,09:00 - 09:30,0,0
5319,SANDICHE,ASTURIAS AM,09:30 - 10:00,0,0
5319,SANDICHE,ASTURIAS AM,10:30 - 11:00,1,0
5319,SANDICHE,ASTURIAS AM,11:30 - 12:00,0,0
5319,SANDICHE,ASTURIAS AM,12:30 - 13:00,0,1
5319,SANDICHE,ASTURIAS AM,13:00 - 13:30,0,0
5319,SANDICHE,ASTURIAS AM,14:00 - 14:30,0,1
5319,SANDICHE,ASTURIAS AM,14:30 - 15:00,0,0
5319,SANDICHE,ASTURIAS AM,15:00 - 15:30,0,0
5319,SANDICHE,ASTURIAS AM,16:00 - 16:30,0,0
5319,SANDICHE,ASTURIAS AM,16:30 - 17:00,0,0
5319,SANDICHE,ASTURIAS AM,17:30 - 18:00,0,0
5319,SANDICHE,ASTURIAS AM,18:30 - 19:00,0,0
5319,SANDICHE,ASTURIAS AM,19:30 - 20:00,0,1
5319,SANDICHE,ASTURIAS AM,20:30 - 21:00,0,0
5319,SANDICHE,ASTURIAS AM,21:30 - 22:00,0,1
5319,SANDICHE,ASTURIAS AM,22:00 - 22:30,0,0
5320,ACES,ASTURIAS AM,06:30 - 07:00,0,0
5320,ACES,ASTURIAS AM,07:30 - 08:00,0,0
5320,ACES,ASTURIAS AM,08:00 - 08:30,0,0
5320,ACES,ASTURIAS AM,08:30 - 09:00,0,0
5320,ACES,ASTURIAS AM,09:30 - 10:00,3,0
5320,ACES,ASTURIAS AM,10:30 - 11:00,0,0
5320,ACES,ASTURIAS AM,11:30 - 12:00,0,0
5320,ACES,ASTURIAS AM,12:30 - 13:00,0,0
5320,ACES,ASTURIAS AM,13:30 - 14:00,0,0
5320,ACES,ASTURIAS AM,14:00 - 14:30,0,0
5320,ACES,ASTURIAS AM,14:30 - 15:00,0,0
5320,ACES,ASTURIAS AM,15:00 - 15:30,0,0
5320,ACES,ASTURIAS AM,16:00 - 16:30,0,0
5320,ACES,ASTURIAS AM,16:30 - 17:00,0,0
5320,ACES,ASTURIAS AM,17:30 - 18:00,0,2
5320,ACES,ASTURIAS AM,18:30 - 19:00,0,0
5320,ACES,ASTURIAS AM,19:30 - 20:00,1,0
5320,ACES,ASTURIAS AM,20:30 - 21:00,0,0
5320,ACES,ASTURIAS AM,21:30 - 22:00,0,0
5320,ACES,ASTURIAS AM,22:00 - 22:30,0,0
5321,SAN ROMAN,ASTURIAS AM,06:30 - 07:00,2,0
5321,SAN ROMAN,ASTURIAS AM,07:30 - 08:00,1,2
5321,SAN ROMAN,ASTURIAS AM,08:30 - 09:00,4,0
5321,SAN ROMAN,ASTURIAS AM,09:30 - 10:00,4,4
5321,SAN ROMAN,ASTURIAS AM,10:30 - 11:00,2,0
5321,SAN ROMAN,ASTURIAS AM,11:30 - 12:00,0,2
5321,SAN ROMAN,ASTURIAS AM,12:30 - 13:00,1,1
5321,SAN ROMAN,ASTURIAS AM,13:30 - 14:00,0,3
5321,SAN ROMAN,ASTURIAS AM,14:00 - 14:30,1,0
5321,SAN ROMAN,ASTURIAS AM,14:30 - 15:00,0,1
5321,SAN ROMAN,ASTURIAS AM,15:00 - 15:30,0,0
5321,SAN ROMAN,ASTURIAS AM,16:00 - 16:30,0,0
5321,SAN ROMAN,ASTURIAS AM,16:30 - 17:00,1,3
5321,SAN ROMAN,ASTURIAS AM,17:30 - 18:00,8,2
5321,SAN ROMAN,ASTURIAS AM,18:30 - 19:00,1,2
5321,SAN ROMAN,ASTURIAS AM,19:30 - 20:00,0,3
5321,SAN ROMAN,ASTURIAS AM,20:30 - 21:00,0,0
5321,SAN ROMAN,ASTURIAS AM,21:30 - 22:00,0,2
5321,SAN ROMAN,ASTURIAS AM,22:00 - 22:30,0,0
5323,BEIFAR,ASTURIAS AM,06:00 - 06:30,0,0
5323,BEIFAR,ASTURIAS AM,07:00 - 07:30,0,0
5323,BEIFAR,ASTURIAS AM,07:30 - 08:00,0,0
5323,BEIFAR,ASTURIAS AM,08:30 - 09:00,1,1
5323,BEIFAR,ASTURIAS AM,09:30 - 10:00,3,0
5323,BEIFAR,ASTURIAS AM,10:30 - 11:00,2,0
5323,BEIFAR,ASTURIAS AM,11:30 - 12:00,0,1
5323,BEIFAR,ASTURIAS AM,12:30 - 13:00,1,2
5323,BEIFAR,ASTURIAS AM,13:30 - 14:00,0,1
5323,BEIFAR,ASTURIAS AM,14:30 - 15:00,0,0
5323,BEIFAR,ASTURIAS AM,15:00 - 15:30,0,0
5323,BEIFAR,ASTURIAS AM,15:30 - 16:00,0,0
5323,BEIFAR,ASTURIAS AM,16:30 - 17:00,0,2
5323,BEIFAR,ASTURIAS AM,17:30 - 18:00,0,0
5323,BEIFAR,ASTURIAS AM,18:30 - 19:00,0,0
5323,BEIFAR,ASTURIAS AM,19:30 - 20:00,0,0
5323,BEIFAR,ASTURIAS AM,20:30 - 21:00,0,1
5323,BEIFAR,ASTURIAS AM,21:30 - 22:00,0,0
5323,BEIFAR,ASTURIAS AM,22:00 - 22:30,0,0
5325,PRAVIA,ASTURIAS AM,06:00 - 06:30,2,0
5325,PRAVIA,ASTURIAS AM,06:30 - 07:00,6,0
5325,PRAVIA,ASTURIAS AM,07:00 - 07:30,39,2
5325,PRAVIA,ASTURIAS AM,07:30 - 08:00,0,8
5325,PRAVIA,ASTURIAS AM,08:00 - 08:30,11,17
5325,PRAVIA,ASTURIAS AM,08:30 - 09:00,20,18
5325,PRAVIA,ASTURIAS AM,09:00 - 09:30,8,2
5325,PRAVIA,ASTURIAS AM,09:30 - 10:00,15,35
5325,PRAVIA,ASTURIAS AM,10:00 - 10:30,2,1
5325,PRAVIA,ASTURIAS AM,10:30 - 11:00,15,18
5325,PRAVIA,ASTURIAS AM,11:00 - 11:30,16,12
5325,PRAVIA,ASTURIAS AM,11:30 - 12:00,19,8
5325,PRAVIA,ASTURIAS AM,12:00 - 12:30,11,0
5325,PRAVIA,ASTURIAS AM,12:30 - 13:00,23,15
5325,PRAVIA,ASTURIAS AM,13:30 - 14:00,15,7
5325,PRAVIA,ASTURIAS AM,14:00 - 14:30,5,7
5325,PRAVIA,ASTURIAS AM,14:30 - 15:00,48,26
5325,PRAVIA,ASTURIAS AM,15:00 - 15:30,5,11
5325,PRAVIA,ASTURIAS AM,15:30 - 16:00,18,43
5325,PRAVIA,ASTURIAS AM,16:00 - 16:30,2,3
5325,PRAVIA,ASTURIAS AM,16:30 - 17:00,12,18
5325,PRAVIA,ASTURIAS AM,17:00 - 17:30,4,0
5325,PRAVIA,ASTURIAS AM,17:30 - 18:00,8,0
5325,PRAVIA,ASTURIAS AM,18:00 - 18:30,8,26
5325,PRAVIA,ASTURIAS AM,18:30 - 19:00,11,10
5325,PRAVIA,ASTURIAS AM,19:00 - 19:30,3,5
5325,PRAVIA,ASTURIAS AM,19:30 - 20:00,3,13
5325,PRAVIA,ASTURIAS AM,20:00 - 20:30,4,8
5325,PRAVIA,ASTURIAS AM,20:30 - 21:00,0,7
5325,PRAVIA,ASTURIAS AM,21:00 - 21:30,2,13
5325,PRAVIA,ASTURIAS AM,21:30 - 22:00,10,7
5325,PRAVIA,ASTURIAS AM,22:00 - 22:30,0,4
5327,SAN RANON,ASTURIAS AM,06:30 - 07:00,0,0
5327,SAN RANON,ASTURIAS AM,07:00 - 07:30,0,0
5327,SAN RANON,ASTURIAS AM,07:30 - 08:00,0,0
5327,SAN RANON,ASTURIAS AM,08:00 - 08:30,1,0
5327,SAN RANON,ASTURIAS AM,09:00 - 09:30,0,0
5327,SAN RANON,ASTURIAS AM,10:00 - 10:30,0,0
5327,SAN RANON,ASTURIAS AM,11:00 - 11:30,0,0
5327,SAN RANON,ASTURIAS AM,12:00 - 12:30,0,0
5327,SAN RANON,ASTURIAS AM,13:00 - 13:30,0,0
5327,SAN RANON,ASTURIAS AM,13:30 - 14:00,0,0
5327,SAN RANON,ASTURIAS AM,14:00 - 14:30,0,0
5327,SAN RANON,ASTURIAS AM,15:00 - 15:30,0,0
5327,SAN RANON,ASTURIAS AM,15:30 - 16:00,0,0
5327,SAN RANON,ASTURIAS AM,16:00 - 16:30,2,0
5327,SAN RANON,ASTURIAS AM,17:00 - 17:30,0,0
5327,SAN RANON,ASTURIAS AM,18:00 - 18:30,0,0
5327,SAN RANON,ASTURIAS AM,19:00 - 19:30,1,0
5327,SAN RANON,ASTURIAS AM,20:30 - 21:00,0,0
5327,SAN RANON,ASTURIAS AM,21:00 - 21:30,0,0
5329,SAN ESTEBAN,ASTURIAS AM,07:00 - 07:30,2,0
5329,SAN ESTEBAN,ASTURIAS AM,08:00 - 08:30,3,0
5329,SAN ESTEBAN,ASTURIAS AM,09:00 - 09:30,2,0
5329,SAN ESTEBAN,ASTURIAS AM,10:00 - 10:30,1,0
5329,SAN ESTEBAN,ASTURIAS AM,11:00 - 11:30,3,1
5329,SAN ESTEBAN,ASTURIAS AM,12:00 - 12:30,0,0
5329,SAN ESTEBAN,ASTURIAS AM,13:00 - 13:30,0,2
5329,SAN ESTEBAN,ASTURIAS AM,14:00 - 14:30,0,2
5329,SAN ESTEBAN,ASTURIAS AM,15:00 - 15:30,0,0
